title,url,content
BCCI secretary Saikia says India will comply with ICC’s jersey guidelines for Champions Trophy,https://sportstar.thehindu.com/cricket/india-champions-trophy-2025-squad-bcci-secretary-jersey-guideline-rohit-sharma/article69127513.ece,"The Board of Control for Cricket in India (BCCI) has clarified that it will adhere to the guidelines issued by the International Cricket Council (ICC). Consequently, Indian players will wear jerseys displaying the name of Pakistan, the host country for the Champions Trophy, which begins on February 19. Devajit Saikia, the BCCI secretary, told Sportstar, We will follow all the ICC guidelines, and we are absolutely clear about it. He also mentioned that the Board had not requested the ICC to remove the host countrys name from its jerseys Additionally, Saikia indicated that a decision has yet to be made regarding whether Indian captain Rohit Sharma will travel to Lahore for the captains photo shoot before the event. We have not decided on it yet. We will discuss it in due course and decide accordingly, he stated. This statement addresses the controversy that arose when some media outlets reported that the BCCI sought to remove Pakistans name from Indias team jersey, as all its matches are scheduled to take place in Dubai. According to ICC guidelines, the host countrys name is prominently featured on team jerseys. For example, when Pakistan visited India for the ODI World Cup in 2023, its players wore jerseys displaying the host nations name. The Champions Trophy will be held at three venues in Pakistan: Lahore, Karachi, and Rawalpindi. However, the Indian team will not travel to the neighbouring country due to security concerns."
"IND vs ENG: India moving in right direction under Gambhir, feels Suryakumar Yadav",https://sportstar.thehindu.com/cricket/india-england-t20i-match-suryakumar-yadav-champions-trophy-not-hurt-cricket-news-updates/article69123549.ece,"Captain Suryakumar Yadav thinks the Indian team is moving in the right direction under coach Gautam Gambhir. Remembering his days when he donned the Kolkata Knight Riders colours and played under Gambhirs captaincy in the Indian Premier League, Suryakumar said, I have played under Gauti bhai for four years. I have spent a lot of time with him, I know how he works. Even he knows how to talk to each other. It started from the Sri Lanka series... We are moving in the right direction. He keeps it simple and gives a lot of freedom. He lets the players express themselves inside (the ground). He knows what goes on in the minds of the players, keeps the atmosphere light and relaxed in the dressing room.  Suryakumar said the Indian batting line-up would be flexible in the five-match T20I series against England, starting at the Eden Gardens here on Wednesday. We want to be very flexible with the batting order. Other than the openers, from three to seven or eight, everyone needs to be really flexible with their batting, said Suryakumar on the eve of the series opener. Anyone can go at any time. We have been practising for that. It will be changing with the matches. Suryakumar backed Sanju Samson for the wicketkeeper-batters job. Currently, there is no question mark on the wicketkeeper. Sanju has done really well in the last seven-eight or 10 matches he has played. He has really shown what he is capable of, said the India skipper."
Champions Trophy 2025: Ashwin calls Gill’s appointment as vice-captain a ‘forward-thinking move’,https://sportstar.thehindu.com/cricket/ashwin-calls-gill-vice-captain-appointment-as-forward-thinking-india-champions-trophy-2025-squad-news/article69123379.ece,"Former India international Ravichandran Ashwin has backed the Indian team managements decision to appoint Shubman Gill as vice-captain for the upcoming Champions Trophy, describing it as a forward-thinking move. Think about who else in the current squad could be considered for the vice-captain role. Im not saying whether the decision to make Shubman Gill vice-captain was right or wrong, but the point raised is valid, especially since he was the vice-captain in the last series as well, Ashwin said on his YouTube channel on Sunday. I could be mistaken, but I believe hes also had some vice-captaincy experience in Test cricket. This could be a forward-thinking move, as the management might be considering who could take on the leadership role in the future. While Gill has been appointed the ODI vice-captain, Axar Patel has been handed the role in T20Is. While both (Rishabh) Pant and (KL) Rahul could play together, theyve handed the vice-captaincy to the player whose spot in the XI is already secure. If Shubman Gill is groomed to lead in the future, he can rely on the guidance of senior players like Virat Kohli and Jasprit Bumrah, Ashwin added. This squad mirrors the 2023 ODI World Cup, he said. The ICC event is scheduled to commence on February 19 in Pakistan and the UAE."
"India team for Champions Trophy 2025: Full list of players announced — Shami, Bumrah included",https://sportstar.thehindu.com/cricket/india-champions-trophy-2025-squad-full-list-of-players-bumrah-injury-team-news/article69080093.ece,"India has announced its squad for the 2025 Champions Trophy, starting on February 19, and the three-match ODI series preceding it. The team will begin its campaign against Bangladesh the following day, with a marquee clash against Pakistan scheduled for February 23 in Dubai. Last month, the ICC agreed on a hybrid model that will see Indias matches in the eight-team event take place in Dubai. Rohit Sharma continues to lead the side in the 50-over format and has a new vice-captain in Shubman Gill. Pace spearhead Jasprit Bumrah, who is nursing a back injury, has been included in the squad but is unlikely to feature in the England series preceding the tournament. Harshit Rana, who made his international debut during the Border-Gavaskar Trophy series, will fill in for Bumrah during the England series. Mohammed Shami, who is set to make his comeback in the T20I series, retains his place for the CT along with left-arm pacer Arshdeep Singh. Mohammed Siraj misses out on selection.  Kuldeep Yadav, who is yet to play following a long injury lay-off, also finds a place in the team and will be joined by Ravindra Jadeja, Axar Patel, and Washington Sundar in the spin department. The batting core remains predominantly the same as the squad that made the final of the 2023 ODI World Cup. Rishabh Pant returns to the squad in the 50-over format, and Yashasvi Jaiswal has been picked as the backup opener."
Jasprit Bumrah picked in Champions Trophy 2025 squad despite back injury,https://sportstar.thehindu.com/cricket/jasprit-bumrah-champions-trophy-injury-squad-india-team-news-back-spasm-sydney-bgt-news/article69109228.ece,"Jasprit Bumrah has been selected in the India squad for the 2025 Champions Trophy amid ongoing uncertainty about his recovery from an injury sustained during the final Test of the Border-Gavaskar Trophy. His availability, however, is subject to him being fit in time for the tournament that begins on February 19. Bumrah left the field on the second day of the fifth Test against Australia in Sydney and did not participate in the final innings. India subsequently lost the match, conceding the series 1-3. The full extent of his injury remains unclear. The pacer was omitted from the squad for the upcoming T20Is against England. Chief selector Ajit Agarkar announced that Harshit Rana will provide cover for the Test vice-captain for the England home ODI series.  Bumrahs unavailability would have been a significant setback for India. He was in exceptional form during the Border-Gavaskar Trophy, taking 32 wickets across five matches at an average of 13.06 to earn the Player of the Series award. He also captained the team in the first and final Test. The pacer carried a heavy workload in Australia, bowling 151.2 overs  the most by any Indian bowler in the series  including over 50 overs in the fourth Test in Melbourne. Bumrah had also been instrumental in Indias success at the 2024 T20 World Cup, where he was named Player of the Series after taking 15 wickets at a stunning average of 8.26 and an economy rate of 4.17, helping India clinch the title."
South Africa pacer Nortje ruled out of Champions Trophy,https://sportstar.thehindu.com/cricket/south-africa-pacer-anrich-nortje-ruled-out-of-champions-trophy-2025-squad-injury/article69101969.ece,"South Africas Anrich Nortje has been ruled out of the ICC Champions Trophy with a back injury, the latest in a long line of setbacks for the fast bowler. Nortje was named in South Africas squad on Monday, but 48 hours on, officials have said he will not recover in time from a back problem ahead of the Group B opener against Afghanistan on Feb. 21. England and Australia are also in the pool. Nortjes replacement will be named at a later date, with seamer Gerald Coetzee a possible pick after he recovered from a groin strain. The 18-year-old fast bowler Kwena Maphaka is another option. Nortje has had persistent injury issues over several seasons. He has not played a test match since March 2023 and a one-day international since September of that year. He was fit enough to feature in last years Twenty20 World Cup, where South Africa lost in the final to India."
Australia announces preliminary squad for ICC Champions Trophy 2025: Pat Cummins set to lead side,https://sportstar.thehindu.com/cricket/international/australia-announce-squad-icc-champions-trophy-2025-pat-cummins-to-lead-side-full-team-player-list/article69094274.ece,"Australia announced its preliminary 15-man squad for the 2025 ICC Champions Trophy on Monday, with Pat Cummins set to lead the side. Cummins recently confirmed he isnt travelling to Sri Lanka with the Test side later this month due to an ankle problem. Matt Short and Aaron Hardie got their maiden call-ups for an ICC event, while Nathan Ellis has also earned a spot. They are the three changes to the squad that won the 2023 ICC Mens Cricket World Cup in India, replacing David Warner (retired), Cameron Green (back surgery) and Sean Abbott. Ellis has been rewarded after his strong performance in the Big Bash League with Hobart Hurricanes, which has locked a finals berth in Australias domestic T20 tournament. All-rounders Matt Short and Aaron Hardie will offer versatility in Pakistan, while Ellis is an effective quick who can open and close with the white ball. Short has been a One Day International mainstay for the Aussies wince Warners retirement in November 2023, while Hardie has also represented Australia in 50-over cricket 11 times. It offers a variety of options for touring management depending on the opposition and the conditions that may present in Pakistan, said selection chair George Bailey. Australia, which last won the Champions Trophy in 2009, will open its campaign against arch-rival England in Lahore. There were question marks surrounding Pat Cummins availability.  His wife Becky is due to give birth to the pairs second child when Australias Test side tours Sri Lanka in late-January. On top of this, it was recently revealed he carried an ankle issue through his teams successful Border-Gavaskar Test series down under. Fellow quick Josh Hazlewood will also return to the fold, having been sidelined midway through Australias Test series with India due to a calf complaint. Like Cummins, Hazelwood is not travelling to Sri Lanka. This is a balanced and experienced squad with the core having been involved in the previous one-day World Cup, the West Indies series, last years successful tour of the UK and the more recent Pakistan home series, said Bailey. Australia will look to end a 15-year Champions Trophy drought, after going back-to-back in 2006 and 2009."
Cummins doubtful for Champions Trophy 2025 with sore ankle,https://sportstar.thehindu.com/cricket/australia-captain-pat-cummins-ankle-injury-doubtful-champions-trophy-2025/article69079896.ece,"An injury concern looms over Australian skipper Pat Cummins ahead of next months Champions Trophy with the pacer set to undergo a scan on his sore ankle, and chairman of selectors George Bailey refusing to confirm his availability for the marquee event. Cummins has been troubled by the ankle issue throughout the Australian summer but managed to guide his team to a 3-1 victory over India in the Border-Gavaskar Test series recently. Bailey did not commit whether Cummins was a certainty for the Champions Trophy, starting on February 19. Not really sure yet, well have to wait and see where that scan comes back and where its tracking, he told nine.com.au. Australia announced its squad for the two-Test away series against Sri Lanka with several stalwarts, including Cummins, missing from the list. The team, made up mostly of fresh faces, will be captained by top-order batter Steve Smith.  Pats obviously on paternity leave for the next little bit, Bailey was quoted a saying on Thursday. Theres a little bit of work to do, hes got a little bit of a sore ankle as well so I think in the next week or so hes got a scan coming there and well get a bit more information around where thats at, he added. Bailey though expressed confidence that pacer Josh Hazlewood, who was ruled out of the pink-ball Test at Adelaide due to a left side injury and missed the last two games as well due to a calf strain, would be fit for the Champions Trophy. Hes working really hard, and all the news on how hes responding to the calf injury is coming along really well. On Hazlewood not featuring in the Sri Lanka-bound squad, Bailey said, It was just probably a little bit tight (for this squad) given the amount of time he wouldve missed and again looking how we potentially may structure up those loads those quicks may be put under. It just worked out that unfortunately for him he didnt quite get there in time (for Sri Lanka Tests) but really confident he should be fit and raring to go for the Champions Trophy, added Bailey."
Ben Stokes ruled out of Champions Trophy as Root returns to England ODI squad,https://sportstar.thehindu.com/cricket/ben-stokes-ruled-out-champions-trophy-2025-england-squad-india-series-joe-root-captain-team-news-injury-updates/article69015438.ece,"England Test captain Ben Stokes has been ruled out of next years Champions Trophy one-day international tournament in Pakistan and the preceding white-ball tour of India, team management announced Sunday. The star all-rounder was not considered for either assignment after suffering a left hamstring injury during Englands defeat by New Zealand in the third Test at Hamilton earlier this month. Stokes did not bat in the second innings of that match in a bid to prevent further damage as England slumped to a colossal 423-run defeat -- a result that meant his side still won a three-match series 2-1. With England facing a five-match Test series at home to India starting in June before their pinnacle 2025/26 Ashes tour of Australia, team management have decided against risking inspirational red-ball skipper Stokes in the Champions Trophy. But key batsman Joe Root, who preceded close friend Stokes as Test captain, returns to the ODI side for the first time since the 2023 World Cup in India. Fast bowler Mark Wood, who missed the recent Test tours of both Pakistan and New Zealand, due to a bone-stress injury to his right elbow, is in both squads. The India series and Champions Trophy will mark Englands first limited-overs tour and tournament under coach Brendon McCullum, previously just in charge of the Test side. Buttler stays as captain Jos Buttler has retained the captaincy of the two white-ball teams despite England surrendering both their 50-over and T20 world titles since November 2023. But it is possible the dashing batsman may not keep wicket, as he has for much of his limited-overs career. Both the ODI squad for the India tour and the Champions Trophy, as well as the squad for five T20s in India in January, feature two other wicketkeepers in Test gloveman Jamie Smith, who missed the New Zealand series to attend the birth of his first child, and Phil Salt. Meanwhile, 21-year-old rising star Jacob Bethell, who marked his debut Test series with three fifties in New Zealand, is included in both squads. Leg-spinner Rehan Ahmed joins the T20 squad, while Root is selected only for the ODIs. The tour party leaves for India on January 17, with the first match of a five-game series against T20 world champions India in Kolkata on January 22. India and England will then play a three-match ODI series, in preparation for the Champions Trophy, starting in Nagpur on February 6. Match dates for the Champions Trophy, which also features Pakistan as well as Australia, New Zealand, South Africa, Afghanistan and Bangladesh, have yet to be announced, with the tournament due to run from February 19 to March 9. "
ICC Champions Trophy 2025 to be held in hybrid model,https://sportstar.thehindu.com/cricket/champions-trophy-schedule-date-hybrid-model-neutral-venue-cricket-news-icc-announcement/article68927062.ece,"The International Cricket Council (ICC) confirmed on December 19 that the 2025 Champions Trophy will be staged using a hybrid model or at a neutral venue. Scheduled to take place in Pakistan, the tournament, set to begin on February 19, faced uncertainty due to Indias refusal to travel to the host nation. However, the ICC in a release has now said India and Pakistan matches hosted by either country at ICC Events during the 2024-2027 rights cycle will be played at a neutral venue. Political tensions between the two countries have prevented bilateral cricket outside major tournaments since 2008, with India last visiting Pakistan 16 years ago. However, Pakistan did travel to India for the 2023 ICC Mens Cricket World Cup. Pakistan Cricket Board (PCB) chairman Mohsin Naqvi had previously opposed the hybrid hosting model, which would see Indias matches played in a different country. The eight-team Champions Trophy will feature Afghanistan, Australia, Bangladesh, England, India, New Zealand, and South Africa, alongside hosts Pakistan."
"Pakistan should stop playing cricket with India, says Rashid Latif",https://sportstar.thehindu.com/cricket/icc-champions-trophy-2025-india-vs-pakistan-security-issues-news-rashid-latif/article68863244.ece,", Former wicket-keeper batter Rashid Latif says if had the power he would not let Pakistan play against India in any tournament and also suggested that ICC should not grant the hosting rights of global events to both countries until they resolve their issues. The Board of Control for Cricket in India (BCCI) has refused to send its team to Pakistan for the upcoming Champions Trophy, leading to speculations that the entire tournament could be moved out of the country. The Pakistan Cricket Board (PCB) has written to the International Cricket Council (ICC) asking for written confirmation from the BCCI for Indias inability to travel to Pakistan for the tournament. Theres a big possibility that Pakistan can stop playing cricket against India. Had I been in power, then, yes, I may have taken this strong step. I would not blame anyone for this. If you dont want to play (in Pakistan), then dont play against us (at all), Latif, known for his plain speak, told PTI Videos. If I would have been there, I would have taken this decision, and fought against the BCCI. He suggested that the ICC should also stop giving major tournaments to both India and Pakistan till the issues are resolved. In my opinion, ICC should withhold the hosting rights for both countries until these issues between them are resolved; until their problems are settled, said the former wicketkeeper-batter, who played 37 Tests and 166 ODIs. Touching upon the issue of political interference in cricket, particularly in Asia, Latif referred to the ban imposed on Sri Lanka (in 2023) and Zimbabwe (in 2019) by the ICC and questioned why the global body was lenient towards India and Pakistan. READ | Pakistan looks for ICC explanation after India refuses to travel for Champions Trophy 2024 The ICC had suspended Sri Lanka Cricket (SLC) in November last year for alleged political interference in the administration of the sport in the country. The suspension was lifted in January this year. Why arent India and Pakistan getting banned? Because, ICC has a lot of stake on them, he said. The former cricketer criticised BCCIs stance regarding security concerns for the Indian team in Pakistan, saying the ICCs security team had assessed his country and deemed it safe. This is the first time, I would say, the BCCI is at fault. The reason they are stating is very weak. It has to be in writing that the BCCI and the Indian cricket team is feeling threatened. The ICC security team came here and gave the green light for the tournament. If you had issues, you could have reported to them, he said. On whether Pakistan will withdraw from the Champions Trophy if the tournament is shifted elsewhere, the veteran said, Nobody has seen it on paper. It has to be written down on a piece of paper. We had a word with the PCB (and) they said they have sent an e-mail to the Pakistan government regarding this. This is a serious legal issue, nobody is willing to give it in writing. Latif was confident that lack of matches with India would not hamper Pakistan crickets progress. We didnt play at home for 12 long years. What could be more painful than that? Pakistan will get the 34 million dollars in every eight-year cycle (from ICC), whether they play India or not. The boards that are rich will suffer losses, not a board like PCB that doesnt have the money. Pakistan can survive playing bilateral series even if they dont play major ICC tournaments."
Shubman Gill overtakes Babar Azam to become No. 1 batter; Ravindra Jadeja & Mohammad Shami drop down ahead of 2025 Champions Trophy,https://www.sportskeeda.com/cricket/news-shubman-gill-overtakes-babar-azam-become-no-1-batter-ravindra-jadeja-mohammad-shami-drop-ahead-2025-champions-trophy,"Team India's star batter Shubman Gill has overtaken Pakistan's Babar Azam to become the new No.1 batter in the latest ICC Men's Player ODI Rankings ahead of the 2025 Champions Trophy. Gill is at the top with 796 rating points, while the Pakistan batter has dropped a spot down to second place with 773 rating points. This is not the first time that Shubman Gill has made it to the top spot in the ODI batting rankings. Half-way through the 2023 ODI World Cup, Gill had overtaken Babar to take the top spot. The young opener has been in great form heading into the 2025 Champions Trophy. Gill was the top run-scorer with 259 runs from three matches in the home ODI series against England at an average of 86.33 with a strike rate of 103.60, including a hundred and two half-centuries. As a result of this stellar performance, the Indian batter has risen to the top of the ODI batting rankings. While Shubman Gill has risen to the top of the ODI batting rankings, his Indian teammates all-rounder Ravindra Jadeja and pacer Mohammad Shami have dropped down in the rankings ahead of the 2025 Champions Trophy. In the ICC Men's ODI Rankings for bowlers, Jadeja dropped two spots from 11th to 13th position with 612 rating points. It comes as a slight surprise as Jadeja picked up six wickets from two matches in the recent ODI series against England at home. The left-arm spinner was the joint second-highest wicket-taker in the series. Meanwhile, pacer Mohammed Shami also dropped two places, going down to the 15th position from 13th with 591 rating points. Shami returned to International cricket after being away due to injury in the home series against England. He played two ODIs and managed to pick up just two wickets. Shami did not look at his complete best despite his return. However, both Shami and Jadeja will have a vital role to play in the 2025 Champions Trophy as senior members of the Indian team."
“Pakistan team is under much more pressure” - R Ashwin’s huge statement ahead of IND vs PAK 2025 Champions Trophy match,https://www.sportskeeda.com/cricket/news-pakistan-team-much-pressure-r-ashwin-s-huge-statement-ahead-ind-vs-pak-2025-champions-trophy-match,"Former India cricketer Ravichandran Ashwin has claimed that Pakistan are visibly under tremendous pressure in Indo-Pak contests. His comments came ahead of the high-octane ICC Champions Trophy 2025 clash, scheduled on Sunday, February 23, in Dubai. The 38-year-old remarked that the Men in Blue are calm and composed compared to their arch-rivals. The legendary spinner, however, warned that the Men in Green can outperform India on their day. Ashwin's comments are synonymous with the results. In their last 10 ODI meetings, India have beaten Pakistan seven times including one draw. Ashwin said on his YouTube channel Ash ki Baat (via Indian Express): For the unversed, Ashwin led India to a victory against Pakistan in a last-ball thriller in the 2022 T20 World Cup. The right-hander famously let go of a wide (down the leg side) when India needed two runs off the ultimate delivery. The Tamil Nadu all-rounder also backed the Rohit Sharma-led side to win back-to-back ICC titles but expressed concern about five spinners in the squad. Ashwin said: The Men in Blue have made rapid strides in their last 18 months, reaching the 2023 ODI World Cup final and lifting the 2024 T20 World Cup. R Ashwin further pointed out the relevance of the toss factor in Dubai while picking Rohit Sharma and company as the favorite to reach the final. He picked New Zealand, South Africa, and Afghanistan among the other three nations that might reach the last four. Indias squad for ICC Champions Trophy, 2025: Rohit Sharma (Captain), Shubman Gill (Vice-captain), Virat Kohli, Shreyas Iyer, KL Rahul (wk), Rishabh Pant (wk), Hardik Pandya, Axar Patel, Washington Sundar, Kuldeep Yadav, Harshit Rana, Mohammed Shami, Arshdeep Singh, Ravindra Jadeja, and Varun Chakaravarthy. At present, whenever India and Pakistan play against each other, the Indian team is not under that much pressure as compared to what Pakistan team experiences. The Indian team is much more relaxed when there is a match against Pakistan at present. The Pakistan team is under much more pressure and it is visible as one sees their players. It seems that they are playing under a lot of pressure. Its a bit sad but I think this Pakistan team has the quality and they can do something. If its their day, they can outperform India, he added. This Indian team is a champion material team. I only have my reservations about five spinners in the squad. This is the team that has got the meat to be champions and there is a chance to win an ICC tournament for the second consecutive time. Its an early call. But I feel that if India wins the toss twice in Dubai, then India or New Zealand playing in the final is the highest. This is an early call but I think India will be in the final. My four qualifying teams will be India, New Zealand, New Zealand, and South Africa. Afghanistan has got an outside chance. Champions Trophy has always seen surprises."
"“Wearing a tie & talking in English, you think you have become civilized”- Ex-Pakistan bowler’s brutal attack on India ahead of 2025 Champions Trophy",https://www.sportskeeda.com/cricket/news-wearing-tie-talking-english-think-become-civilized-ex-pakistan-bowler-s-brutal-attack-india-ahead-2025-champions-trophy,"Former Pakistan spinner Saqlain Mushtaq has slammed Team India for their refusal to travel to Pakistan for the 2025 Champions Trophy, starting today, February 19. He also made scathing remarks on India's overall attitude and urged Pakistan to teach them a lesson. In the months leading up to the Champions Trophy, there was plenty of back and forth between the two countries and their respective boards regarding India's travel to Pakistan for the mega event. Eventually, it was agreed upon that the Men in Blue would play their 2025 Champions Trophy matches in Dubai, while the rest of the tournament will be played in Pakistan. Speaking on a local TV channel, Saqlain lambasted India ahead of the marquee tournament, saying [via Crictoday]: The two teams will clash in a much-anticipated encounter of Group A in Dubai on Sunday, February 23. Pakistan are the defending champions, having defeated India in the final of the 2017 edition by 180 runs. Saqlain Mushtaq opened up about his torrid personal experience while touring India to work with the New Zealand side recently. The Black Caps played India in a three-Test away series, stunning the hosts with a 3-0 series victory. He continued: Saqlain's scathing attack on India adds fuel to the fire in the build-up to the highly-anticipated India-Pakistan encounter on Sunday. The two teams last met in the 2024 T20 World Cup, with India pulling off a thrilling six-run victory. Their tantrums are not getting over. We are still praising them. The youngsters in Pakistan want to see Virat Kohli and Jasprit Bumrah. I dont know in which world they are living in and what they want to achieve. When are they going to be intelligent and wise? When they will open their hearts? By wearing a tie and taking in English, you think you have become civilized. Pakistan should take a stand and teach them a lesson."" ""I will tell you my own personal experience. Ahead of the India-New Zealand series that happened recently (November 2024), where New Zealand whiteashed them 3-0, maar ke aaye inko (thrashed them), I was New Zealand's spin (bowling) consultant before being appointed as mentor by the PCB,"" Saqlain told a local TV channel (via TOI). ""Five months before (the tour), I received a letter from the Indian cricket board as well from the New Zealand cricket board for (Indian) visa. I booked (an appointment) online from Leicester (England) where I have my home and got an appointment for two weeks later. They made me sit in queue for 4 hours."" ""I felt a bit embarrassed and I was disappointed as well for the treatment being meted out to me. They said you have to be in line...You won't believe how many people I approached (to get my visa processed). The status remained the same for three months. In the meantime, I got this offer from PCB. So I refused the visa, they took fee as well and did not even acknowledge. It ended there,"" he concluded."
“He’s going to make big runs” - Former Australia captain suggests new batting role for Steve Smith at 2025 Champions Trophy,https://www.sportskeeda.com/cricket/news-he-s-going-make-big-runs-former-australia-captain-suggests-new-batting-role-steve-smith-2025-champions-trophy,"Former Australia captain Ricky Ponting feels that the team management should consider promoting Steve Smith as an opener in the Champions Trophy 2025 amid the form and injury crisis. While Travis Head is set to hold one of the two spots, his partners like Jake Fraser-McGurk and Matt Short have been far from convincing. Australia, who are battling a major conundrum with their inexperienced makeshift bowling attack, are also plagued with issues in their batting department. The middle-order comprising Josh Inglis, Alex Carey, and Glenn Maxwell holds relatively well together despite Marnus Labuschagne's poor run of form. But, the Men in Yellow need a definite solution at the top, considering the importance of the role. They had a reasonably experienced candidate in the form of Mitchell Marsh, but the all-rounder has been ruled out of the tournament due to an injury. Ponting recommends an unconventional solution, where Smith partners Head at the top, and plays as the anchor that holds the innings together. Steve Smith has never opened the batting in ODI cricket before. He has played at the top of the order in T20 cricket in recent times, heavily for the Sydney Sixers in the Big Bash League, and sporadically for the national team. He had a brief stint as a Test opener in 2024 after David Warner's retirement too, but the plug was pulled ahead of the Border-Gavaskar series later in the same year. The need for an alternate option in the opening department stems from Jake Fraser McGurk and Matt Short's lack of runs of late. The pair opened the innings in the three-match ODI series against Pakistan at home, where they averaged just 20 for the first wicket. Even in the recently concluded ODI series against Sri Lanka, they were not among the runs. Fraser-McGurk and Short scored 11 and 2 runs respectively in the two-match series. The transition from David Warner to Jake Fraser-McGurk in white-ball cricket was expected to be smooth after the former retired from international cricket after the 2024 T20 World Cup. However, the emerging player has not made the most of his opportunity. He has copped blame from former players consistently for his poor shot selection, and inability to make the most of a start. In the seven ODIs he has played since his debut in early 2024, only 98 runs at an average of 14 have been scored. Furthermore, he faces competition from Matt Short, who brings his ability as a part-time off-spinner to the table. Ponting has worked closely with Jake Fraser-McGurk during the 2024 Indian Premier League (IPL) season when the youngster came in as an injury replacement for the Delhi Capitals (DC) Do they think about opening the batting with Steve Smith, which is something that they could actually think about as well, I think, because of how well he's done in white ball cricket when he has opened the batting,"" Ponting said on the ICC Review. (Smith) could be someone that could be an anchor through this Champions Trophy at the top of the order. And you know that with the form that he's in, he's going to make big runs,"" he added . Yeah, he's making it harder and harder (for selectors to stick with Fraser-McGurk). He's not had the greatest of summers. I mean, there's just so much talent there. There's so much ability and skill and talent that we haven't sort of seen consistently enough just yet. And that's one of the big calls (selectors) are going to have to make now as well,"" Ponting said"
Pakistan make amends days after Indian flag controversy at 2025 Champions Trophy [In Picture],https://www.sportskeeda.com/cricket/news-pakistan-make-amends-days-indian-flag-controversy-2025-champions-trophy-in-picture,"As the 2025 Champions Trophy is all set to begin today (February 19), the Pakistan Cricket Board (PCB) have made amends following a recent controversy about the absence of the Indian flag at the National Stadium in Karachi. A video had gone viral on social media in which India's flag was missing at the National Stadium a few days ago. While the flags of all other teams were there, it was speculated that the India flag was left out as the Men In Blue had refused to travel to Pakistan and would play their matches in Dubai. However, the host nation has now made amends days after the controversy. The latest visuals from the National Stadium in Karachi show the Indian flag placed alongside the flags of other participating teams. Flags of all eight nations taking part in the Champions Trophy 2025 are now present at the venue. The PCB also gave a clarification on the controversy, saying that only flags of teams that are playing the 2025 Champions Trophy in Pakistan were raised at the stadiums. Apart from India, even the Bangladesh flag was missing in Karachi and Lahore. A clarification was issued on the same as well. The PCB said since Bangladesh had not arrived in Pakistan and will play their first match against India in Dubai on February 20, their flag was not put up. The flags of the teams that have arrived in Pakistan have been hoisted and are present at the venue. India and Bangladesh will face each other in their 2025 Champions Trophy opening clash in Dubai on Thursday, February 20. ""As you know, India is not coming to Pakistan to play its matches during the ICC Champions Trophy 2025; the National Stadium in Karachi, Rawalpindi Cricket Stadium, and the Gaddafi Stadium in Lahore have hoisted flags of countries that are going to play at the said venues,"" a PCB source was quoted as saying by IANS (via NDTV Sports). ""The Indian team is going to play its matches in Dubai. Secondly, the Bangladesh team has not yet arrived in Pakistan and will be playing its first match against India in Dubai. Therefore, their flags have not been hoisted and the other nations, who have arrived here and will be playing in Pakistan... their flags are there at the stadium,"" the source added in the same interview."
"PAK vs NZ Dream11 Prediction: 3 Differentials you can pick for today's Champions Trophy 2025 match - February 19, 2025",https://www.sportskeeda.com/fantasy-cricket-mantra/pak-vs-nz-dream11-prediction-3-differentials-can-pick-today-s-champions-trophy-2025-match-february-19-2025,"Pakistan (PAK) and New Zealand (NZ) face off in the curtain-raiser of the Champions Trophy 2025 (CT 2025) on Wednesday, February 19, at the National Stadium in Karachi. With even one defeat potentially costing a team a chance at making the semi-finals, both teams will be keen on registering a win in this fixture. NZ and PAK met less than five days ago in the Final of the Tri-Series with South Africa at the same venue, with New Zealand romping home to an easy victory. However, Pakistan are the defending champions of the Champions Trophy and that will give them some confidence leading up to this match. Both sides are well-balanced and well-suited for ODI cricket, and it'd be a surprise if this game is anything but an engrossing watch. On that note, let's look at three players who could make excellent Dream11 differentials. It's a straight toss-up between Saud Shakeel and Kamran Ghulam for the No.3 spot in Pakistan's playing XI today. With both players not in the best of form, the seniority and experience of the former might see him favored, and if that does happen, Shakeel could be a very handy Dream11 differential. Shakeel might not have the best ODI record, but he is very familiar with the National Stadium in Karachi, having played in 10 Test matches at this venue, averaging 51.8 with the bat. While his form is a concern, his batting position more than makes up for it. All it takes is one good inning for a player to get back into his groove, and considering his very high points ceiling, it's worth taking a risk and backing Saud Shakeel in this fixture. One of the most highly-rated players in this current New Zealand team, right-arm pacer William O'Rourke could be a solid differential pick on Dream11 for this match. While the start to O'Rourke's ODI career has been a tad expensive, 14 wickets in nine outings at a bowling average of 29.57 aren't bad numbers at all. In his most recent game only four days ago at the National Stadium, O'Rourke broke the back of the Pakistan batting order, finishing with terrific figures of 4/43 in 9.3 overs. Considering that his role in this Black Caps bowling unit sees him take the new ball and operate at the death, O'Rourke has the chance to pick up lots of wickets and bowl quite a few dot balls. That makes him a very potent Dream11 differential going into this fixture. New Zealand's dependable and perennial backup top order batter Will Young could have an extended role to play in CT 2025, with Rachin Ravindra still recovering from an injury. In 40 ODIs, Young has scored more than 1500 runs at an average of 43.08 and is a class act in this format. However, his form in the Tri-Series wasn't up to the mark and as a result, his Dream11 ownership is quite low coming into this match. However, excluding this series, Young has enjoyed batting against Pakistan, scoring 240 runs in five matches in NZ's 2023 tour of Pakistan. The underlying numbers for Young may not as be as high as the others, but an opening batter with minimal Dream11 ownership is a rare sight. For those willing to take a punt, Will Young could be a rewarding differential pick."
